Date,Year,Month,DOY,Max_Temp,Min_Temp ,Mean_Temp ,HeatDegDays ,CoolDegDays ,Total_Rain_mm,Total_Snow_cm,Total_Precip_mm,SnowOnGrnd_cm
2014-01-01,2014,1,1,-21.5,-28.5,-25,43,0,0,0,0,0
2014-01-02,2014,1,2,-6,-28.5,-17.3,35.3,0,0,0,0,0
2014-01-03,2014,1,3,-6.5,-21,-13.8,31.8,0,0,0,0,0
2014-01-04,2014,1,4,-24,-26,-25,43,0,0,0,0,0
2014-01-05,2014,1,5,-29,-34,-31.5,49.5,0,0,0,0,0
2014-01-06,2014,1,6,-21,-34,-27.5,45.5,0,0,0,0,0
2014-01-07,2014,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-01-08,2014,1,8,-9.5,-33,-21.3,39.3,0,0,0,0,0
2014-01-09,2014,1,9,-8.5,-23,-15.8,33.8,0,0,0,0,0
2014-01-10,2014,1,10,-2.5,-13.5,-8,26,0,0,0,0,0
2014-01-11,2014,1,11,5,-16,-5.5,23.5,0,0,0,0,0
2014-01-12,2014,1,12,-2.5,-16,-9.3,27.3,0,0,0,0,0
2014-01-13,2014,1,13,-2.5,-20,-11.3,29.3,0,0,0,0,0
2014-01-14,2014,1,14,4.5,-14,-4.8,22.8,0,0,0,0,0
2014-01-15,2014,1,15,4.5,-10,-2.8,20.8,0,0,0,0,0
2014-01-16,2014,1,16,-3.5,-13,-8.3,26.3,0,0,0,0,0
2014-01-17,2014,1,17,2,-13.5,-5.8,23.8,0,0,0,0,0
2014-01-18,2014,1,18,2,-10,-4,22,0,0,0,0,0
2014-01-19,2014,1,19,2,-8,-3,21,0,0,0,0,0
2014-01-20,2014,1,20,-7,-24,-15.5,33.5,0,0,0,0,0
2014-01-21,2014,1,21,-7,-24.5,-15.8,33.8,0,0,0,0,0
2014-01-22,2014,1,22,-16,-26,-21,39,0,0,0,0,0
2014-01-23,2014,1,23,2,-28.5,-13.3,31.3,0,0,0,0,0
2014-01-24,2014,1,24,3.5,-16.5,-6.5,24.5,0,0,0,0,0
2014-01-25,2014,1,25,3,-7.5,-2.3,20.3,0,0,0,0,0
2014-01-26,2014,1,26,-20.5,-20.5,-20.5,38.5,0,0,0,0,0
2014-01-27,2014,1,27,-22,-30,-26,44,0,0,0,0,0
2014-01-28,2014,1,28,-9,-29,-19,37,0,0,0,0,0
2014-01-29,2014,1,29,-11.5,-24,-17.8,35.8,0,0,0,0,0
2014-01-30,2014,1,30,-18,-22.5,-20.3,38.3,0,0,0,0,0
2014-01-31,2014,1,31,-13,-25,-19,37,0,0,0,0,0
2014-02-01,2014,2,1,-12,-19.5,-15.8,33.8,0,0,0,0,0
2014-02-02,2014,2,2,-11,-18.5,-14.8,32.8,0,0,0,0,0
2014-02-03,2014,2,3,-15.5,-26,-20.8,38.8,0,0,0,0,0
2014-02-04,2014,2,4,-19.5,-28.8,-24.2,42.2,0,0,0,0,0
2014-02-05,2014,2,5,-20,-29,-24.5,42.5,0,0,0,0,0
2014-02-06,2014,2,6,-16,-28,-22,40,0,0,0,0,0
2014-02-07,2014,2,7,-16,-26,-21,39,0,0,0,0,0
2014-02-08,2014,2,8,-16.5,-25.5,-21,39,0,0,0,0,0
2014-02-09,2014,2,9,-22,-31.5,-26.8,44.8,0,0,0,0,0
2014-02-10,2014,2,10,-17,-31,-24,42,0,0,0,0,0
2014-02-11,2014,2,11,-17.5,-30,-23.8,41.8,0,0,0,0,0
2014-02-12,2014,2,12,-16,-23.5,-19.8,37.8,0,0,0,0,0
2014-02-13,2014,2,13,-16.5,-28,-22.3,40.3,0,0,0,0,0
2014-02-14,2014,2,14,-17,-27,-22,40,0,0,0,0,0
2014-02-15,2014,2,15,-10,-22,-16,34,0,0,0,0,0
2014-02-16,2014,2,16,2,-19,-8.5,26.5,0,0,0,0,0
2014-02-17,2014,2,17,3,-9,-3,21,0,0,0,0,0
2014-02-18,2014,2,18,-1,-12,-6.5,24.5,0,0,0,0,0
2014-02-19,2014,2,19,-2.5,-9.5,-6,24,0,0,0,0,0
2014-02-20,2014,2,20,-15,-23,-19,37,0,0,0,0,0
2014-02-21,2014,2,21,-15,-27,-21,39,0,0,0,0,0
2014-02-22,2014,2,22,-13.5,-25.5,-19.5,37.5,0,0,0,0,0
2014-02-23,2014,2,23,-20,-30,-25,43,0,0,0,0,0
2014-02-24,2014,2,24,-19.5,-34,-26.8,44.8,0,0,0,0,0
2014-02-25,2014,2,25,-16.5,-31.5,-24,42,0,0,0,0,0
2014-02-26,2014,2,26,-14,-30,-22,40,0,0,0,0,0
2014-02-27,2014,2,27,-14,-29,-21.5,39.5,0,0,0,0,0
2014-02-28,2014,2,28,-25,-26,-25.5,43.5,0,0,0,0,0
2014-03-01,2014,3,1,-26.5,-38,-32.3,50.3,0,0,0,0,0
2014-03-02,2014,3,2,-21.5,-36.5,-29,47,0,0,0,0,0
2014-03-03,2014,3,3,-17,-32,-24.5,42.5,0,0,0,0,0
2014-03-04,2014,3,4,-12,-22.5,-17.3,35.3,0,0,0,0,0
2014-03-05,2014,3,5,-8,-18,-13,31,0,0,0,0,0
2014-03-06,2014,3,6,-11.5,-17,-14.3,32.3,0,0,0,0,0
2014-03-07,2014,3,7,-9,-28.5,-18.8,36.8,0,0,0,0,0
2014-03-08,2014,3,8,2,-22,-10,28,0,0,0,0,0
2014-03-09,2014,3,9,4,-14,-5,23,0,0,0,0,0
2014-03-10,2014,3,10,3.5,-1.5,1,17,0,0,0,0,0
2014-03-11,2014,3,11,2,-12,-5,23,0,0,0,0,0
2014-03-12,2014,3,12,4.5,-8,-1.8,19.8,0,0,0,0,0
2014-03-13,2014,3,13,3,-3,0,18,0,0,0,0,0
2014-03-14,2014,3,14,-1,-7,-4,22,0,0,0,0,0
2014-03-15,2014,3,15,1.5,-18,-8.3,26.3,0,0,0,0,0
2014-03-16,2014,3,16,4.5,-10,-2.8,20.8,0,0,0,0,0
2014-03-17,2014,3,17,4.5,-4,0.3,17.7,0,0,0,0,0
2014-03-18,2014,3,18,3.5,-5.5,-1,19,0,0,0,0,0
2014-03-19,2014,3,19,5,-9,-2,20,0,0,0,0,0
2014-03-20,2014,3,20,1,-7,-3,21,0,0,0,0,0
2014-03-21,2014,3,21,-12.5,-15,-13.8,31.8,0,0,0,0,0
2014-03-22,2014,3,22,-9,-23,-16,34,0,0,0,0,0
2014-03-23,2014,3,23,-7,-20,-13.5,31.5,0,0,0,0,0
2014-03-24,2014,3,24,-9.5,-16,-12.8,30.8,0,0,0,0,0
2014-03-25,2014,3,25,-6,-19,-12.5,30.5,0,0,0,0,0
2014-03-26,2014,3,26,-4,-15.5,-9.8,27.8,0,0,0,0,0
2014-03-27,2014,3,27,-6,-15,-10.5,28.5,0,0,0,0,0
2014-03-28,2014,3,28,-2,-16,-9,27,0,0,0,0,0
2014-03-29,2014,3,29,5,-13,-4,22,0,0,0,0,0
2014-03-30,2014,3,30,-6,-8.5,-7.3,25.3,0,0,0,0,0
2014-03-31,2014,3,31,-9.5,-19,-14.3,32.3,0,0,0,0,0
2014-04-01,2014,4,1,-1,-16,-8.5,26.5,0,0,0,0,0
2014-04-02,2014,4,2,0.5,-14,-6.8,24.8,0,0,0,0,0
2014-04-03,2014,4,3,0,-6.5,-3.3,21.3,0,0,0,0,0
2014-04-04,2014,4,4,7,-10,-1.5,19.5,0,0,0,0,0
2014-04-05,2014,4,5,5.5,-5,0.3,17.7,0,0,0,0,0
2014-04-06,2014,4,6,8.5,-4,2.3,15.7,0,0,0,0,0
2014-04-07,2014,4,7,7.5,-1,3.3,14.7,0,0,0,0,0
2014-04-08,2014,4,8,15,-0.5,7.3,10.7,0,0,0,0,0
2014-04-09,2014,4,9,8,2,5,13,0,0,0,0,0
2014-04-10,2014,4,10,9,-0.5,4.3,13.7,0,0,0,0,0
2014-04-11,2014,4,11,8,-1,3.5,14.5,0,0,0,0,0
2014-04-12,2014,4,12,-0.5,-1,-0.8,18.8,0,0,0,0,0
2014-04-13,2014,4,13,0.5,-7,-3.3,21.3,0,0,0,0,0
2014-04-14,2014,4,14,0.5,-12,-5.8,23.8,0,0,0,0,0
2014-04-15,2014,4,15,3,-7,-2,20,0,0,0,0,0
2014-04-16,2014,4,16,-1.5,-6.5,-4,22,0,0,0,0,0
2014-04-17,2014,4,17,5,-5,0,18,0,0,0,0,0
2014-04-18,2014,4,18,4,-2,1,17,0,0,0,0,0
2014-04-19,2014,4,19,5,-0.5,2.3,15.7,0,0,0,0,0
2014-04-20,2014,4,20,10.5,-2,4.3,13.7,0,0,0,0,0
2014-04-21,2014,4,21,14,0,7,11,0,0,0,0,0
2014-04-22,2014,4,22,20.5,0,10.3,7.7,0,0,0,0,0
2014-04-23,2014,4,23,7,6,6.5,11.5,0,0,0,0,0
2014-04-24,2014,4,24,10.5,4,7.3,10.7,0,0,0,0,0
2014-04-25,2014,4,25,11,-3.5,3.8,14.2,0,0,0,0,0
2014-04-26,2014,4,26,9,0,4.5,13.5,0,0,0,0,0
2014-04-27,2014,4,27,10.5,0,5.3,12.7,0,0,0,0,0
2014-04-28,2014,4,28,3.5,0,1.8,16.2,0,0,0,0,0
2014-04-29,2014,4,29,NA,0,NA,NA,NA,NA,NA,NA,0
2014-04-30,2014,4,30,15,NA,NA,NA,NA,0,0,0,NA
2014-05-01,2014,5,1,22,2,12,6,0,0,0,0,0
2014-05-02,2014,5,2,14.5,3.5,9,9,0,1.4,0,1.4,0
2014-05-03,2014,5,3,6.5,-0.5,3,15,0,0,0,0,0
2014-05-04,2014,5,4,7.5,0,3.8,14.2,0,0,0,0,0
2014-05-05,2014,5,5,13.5,1,7.3,10.7,0,0,0,0,0
2014-05-06,2014,5,6,11.5,2,6.8,11.2,0,0,0,0,0
2014-05-07,2014,5,7,9,-3,3,15,0,0,0,0,0
2014-05-08,2014,5,8,15,-3,6,12,0,0,0,0,0
2014-05-09,2014,5,9,21.5,0.5,11,7,0,0,0,0,0
2014-05-10,2014,5,10,12.5,1,6.8,11.2,0,0,0,0,0
2014-05-11,2014,5,11,12.5,1,6.8,11.2,0,0,0,0,0
2014-05-12,2014,5,12,13,-3,5,13,0,0,0,0,0
2014-05-13,2014,5,13,13.5,-2,5.8,12.2,0,0,0,0,0
2014-05-14,2014,5,14,16,-3.5,6.3,11.7,0,0,0,0,0
2014-05-15,2014,5,15,19,-1,9,9,0,0,0,0,0
2014-05-16,2014,5,16,17,-0.5,8.3,9.7,0,0.4,0,0.4,0
2014-05-17,2014,5,17,19,4,11.5,6.5,0,0,0,0,0
2014-05-18,2014,5,18,21,6,13.5,4.5,0,10.6,0,10.6,0
2014-05-19,2014,5,19,9.5,6,7.8,10.2,0,9,0,9,0
2014-05-20,2014,5,20,17.5,5,11.3,6.7,0,0,0,0,0
2014-05-21,2014,5,21,24,2.5,13.3,4.7,0,1,0,1,0
2014-05-22,2014,5,22,28,11.5,19.8,0,1.8,0,0,0,0
2014-05-23,2014,5,23,31.5,10.5,21,0,3,0,0,0,0
2014-05-24,2014,5,24,28.5,12,20.3,0,2.3,0,0,0,0
2014-05-25,2014,5,25,23.5,13,18.3,0,0.3,18,0,18,0
2014-05-26,2014,5,26,24.5,11.5,18,0,0,0,0,0,0
2014-05-27,2014,5,27,24,11,17.5,0.5,0,0,0,0,0
2014-05-28,2014,5,28,27,10,18.5,0,0.5,23,0,23,0
2014-05-29,2014,5,29,22,14.5,18.3,0,0.3,0,0,0,0
2014-05-30,2014,5,30,23.5,8,15.8,2.2,0,0,0,0,0
2014-05-31,2014,5,31,25,8.5,16.8,1.2,0,18.2,0,18.2,0
2014-06-01,2014,6,1,14,12,13,5,0,4.2,0,4.2,0
2014-06-02,2014,6,2,19.5,9,14.3,3.7,0,0,0,0,0
2014-06-03,2014,6,3,24,9.5,16.8,1.2,0,23.4,0,23.4,0
2014-06-04,2014,6,4,22.5,13,17.8,0.2,0,0,0,0,0
2014-06-05,2014,6,5,18,10.5,14.3,3.7,0,0,0,0,0
2014-06-06,2014,6,6,15.5,4,9.8,8.2,0,0,0,0,0
2014-06-07,2014,6,7,20,5,12.5,5.5,0,0,0,0,0
2014-06-08,2014,6,8,20.5,6,13.3,4.7,0,0,0,0,0
2014-06-09,2014,6,9,24.5,4,14.3,3.7,0,0,0,0,0
2014-06-10,2014,6,10,22,7.5,14.8,3.2,0,0,0,0,0
2014-06-11,2014,6,11,19,7,13,5,0,0,0,0,0
2014-06-12,2014,6,12,22,7,14.5,3.5,0,0,0,0,0
2014-06-13,2014,6,13,16,8.5,12.3,5.7,0,13.2,0,13.2,0
2014-06-14,2014,6,14,12.5,9.5,11,7,0,5.5,0,5.5,0
2014-06-15,2014,6,15,16,10,13,5,0,0.4,0,0.4,0
2014-06-16,2014,6,16,17.5,10,13.8,4.2,0,0,0,0,0
2014-06-17,2014,6,17,19.5,10,14.8,3.2,0,7.4,0,7.4,0
2014-06-18,2014,6,18,17,12,14.5,3.5,0,25.8,0,25.8,0
2014-06-19,2014,6,19,22,11.5,16.8,1.2,0,4.1,0,4.1,0
2014-06-20,2014,6,20,17.5,12,14.8,3.2,0,5.2,0,5.2,0
2014-06-21,2014,6,21,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-06-22,2014,6,22,21.5,14,17.8,0.2,0,0.3,0,0.3,0
2014-06-23,2014,6,23,21,14,17.5,0.5,0,3,0,3,0
2014-06-24,2014,6,24,20.5,12,16.3,1.7,0,0,0,0,0
2014-06-25,2014,6,25,21.5,11,16.3,1.7,0,3,0,3,0
2014-06-26,2014,6,26,25,12,18.5,0,0.5,42.3,0,42.3,0
2014-06-27,2014,6,27,21.5,14,17.8,0.2,0,0.6,0,0.6,0
2014-06-28,2014,6,28,23,15,19,0,1,4.8,0,4.8,0
2014-06-29,2014,6,29,22,14.5,18.3,0,0.3,43.6,0,43.6,0
2014-06-30,2014,6,30,16,14,15,3,0,14.8,0,14.8,0
2014-07-01,2014,7,1,20,11.5,15.8,2.2,0,0,0,0,0
2014-07-02,2014,7,2,24,16.5,20.3,0,2.3,0,0,0,0
2014-07-03,2014,7,3,24,11.5,17.8,0.2,0,0,0,0,0
2014-07-04,2014,7,4,31,15.5,23.3,0,5.3,0,0,0,0
2014-07-05,2014,7,5,30.5,17.5,24,0,6,0,0,0,0
2014-07-06,2014,7,6,23.5,14.5,19,0,1,1.4,0,1.4,0
2014-07-07,2014,7,7,22.5,14,18.3,0,0.3,0,0,0,0
2014-07-08,2014,7,8,23.5,14,18.8,0,0.8,0,0,0,0
2014-07-09,2014,7,9,27,11,19,0,1,0,0,0,0
2014-07-10,2014,7,10,25.5,16.5,21,0,3,0,0,0,0
2014-07-11,2014,7,11,22,12.5,17.3,0.7,0,0,0,0,0
2014-07-12,2014,7,12,24.5,13,18.8,0,0.8,0,0,0,0
2014-07-13,2014,7,13,21.5,9,15.3,2.7,0,0,0,0,0
2014-07-14,2014,7,14,22,9,15.5,2.5,0,0,0,0,0
2014-07-15,2014,7,15,24.5,9.5,17,1,0,0,0,0,0
2014-07-16,2014,7,16,27,10.5,18.8,0,0.8,0,0,0,0
2014-07-17,2014,7,17,28,15,21.5,0,3.5,1,0,1,0
2014-07-18,2014,7,18,20,15,17.5,0.5,0,0,0,0,0
2014-07-19,2014,7,19,29,11,20,0,2,0,0,0,0
2014-07-20,2014,7,20,29,15.5,22.3,0,4.3,0,0,0,0
2014-07-21,2014,7,21,20,14,17,1,0,0,0,0,0
2014-07-22,2014,7,22,25,13,19,0,1,0,0,0,0
2014-07-23,2014,7,23,26,14,20,0,2,0,0,0,0
2014-07-24,2014,7,24,29,17.5,23.3,0,5.3,60,0,60,0
2014-07-25,2014,7,25,23.5,11,17.3,0.7,0,2,0,2,0
2014-07-26,2014,7,26,22,11,16.5,1.5,0,0,0,0,0
2014-07-27,2014,7,27,22.5,11,16.8,1.2,0,0,0,0,0
2014-07-28,2014,7,28,26,12.5,19.3,0,1.3,0,0,0,0
2014-07-29,2014,7,29,27,15.5,21.3,0,3.3,0,0,0,0
2014-07-30,2014,7,30,27.5,14,20.8,0,2.8,0,0,0,0
2014-07-31,2014,7,31,28,13.5,20.8,0,2.8,0,0,0,0
2014-08-01,2014,8,1,29,14,21.5,0,3.5,16.2,0,16.2,0
2014-08-02,2014,8,2,24,15,19.5,0,1.5,0,0,0,0
2014-08-03,2014,8,3,27.5,11,19.3,0,1.3,0,0,0,0
2014-08-04,2014,8,4,28,12,20,0,2,0,0,0,0
2014-08-05,2014,8,5,24.5,14.5,19.5,0,1.5,9,0,9,0
2014-08-06,2014,8,6,25.5,17,21.3,0,3.3,6,0,6,0
2014-08-07,2014,8,7,27,15,21,0,3,0.4,0,0.4,0
2014-08-08,2014,8,8,27.5,16.5,22,0,4,6.2,0,6.2,0
2014-08-09,2014,8,9,22.5,16,19.3,0,1.3,1.4,0,1.4,0
2014-08-10,2014,8,10,23,12.5,17.8,0.2,0,0,0,0,0
2014-08-11,2014,8,11,27,12,19.5,0,1.5,0,0,0,0
2014-08-12,2014,8,12,27,15.5,21.3,0,3.3,0,0,0,0
2014-08-13,2014,8,13,26.5,15.5,21,0,3,0,0,0,0
2014-08-14,2014,8,14,31.5,15.5,23.5,0,5.5,0,0,0,0
2014-08-15,2014,8,15,29,19.5,24.3,0,6.3,0,0,0,0
2014-08-16,2014,8,16,23,18,20.5,0,2.5,14.6,0,14.6,0
2014-08-17,2014,8,17,25,15,20,0,2,1.8,0,1.8,0
2014-08-18,2014,8,18,26,15,20.5,0,2.5,0,0,0,0
2014-08-19,2014,8,19,30,11.5,20.8,0,2.8,1.4,0,1.4,0
2014-08-20,2014,8,20,25,15.5,20.3,0,2.3,0,0,0,0
2014-08-21,2014,8,21,20,14,17,1,0,0,0,0,0
2014-08-22,2014,8,22,19.5,13,16.3,1.7,0,0,0,0,0
2014-08-23,2014,8,23,14.5,11,12.8,5.2,0,15.6,0,15.6,0
2014-08-24,2014,8,24,10,9,9.5,8.5,0,28.6,0,28.6,0
2014-08-25,2014,8,25,16.5,6,11.3,6.7,0,0,0,0,0
2014-08-26,2014,8,26,22.5,5,13.8,4.2,0,0,0,0,0
2014-08-27,2014,8,27,29,10.5,19.8,0,1.8,0,0,0,0
2014-08-28,2014,8,28,26,13,19.5,0,1.5,0.7,0,0.7,0
2014-08-29,2014,8,29,20,11,15.5,2.5,0,1.2,0,1.2,0
2014-08-30,2014,8,30,21,11,16,2,0,1,0,1,0
2014-08-31,2014,8,31,22,9,15.5,2.5,0,1,0,1,0
2014-09-01,2014,9,1,21.5,8.5,15,3,0,0,0,0,0
2014-09-02,2014,9,2,21,9.5,15.3,2.7,0,3.6,0,3.6,0
2014-09-03,2014,9,3,18,11,14.5,3.5,0,56.2,0,56.2,0
2014-09-04,2014,9,4,17.5,9,13.3,4.7,0,0.3,0,0.3,0
2014-09-05,2014,9,5,20,9,14.5,3.5,0,0,0,0,0
2014-09-06,2014,9,6,21.5,9.5,15.5,2.5,0,0,0,0,0
2014-09-07,2014,9,7,27,10,18.5,0,0.5,0,0,0,0
2014-09-08,2014,9,8,10,9,9.5,8.5,0,16,0,16,0
2014-09-09,2014,9,9,7.5,2,4.8,13.2,0,0,0,0,0
2014-09-10,2014,9,10,8,3.5,5.8,12.2,0,0,0,0,0
2014-09-11,2014,9,11,7,3,5,13,0,0,0,0,0
2014-09-12,2014,9,12,15,-2,6.5,11.5,0,0.2,0,0.2,0
2014-09-13,2014,9,13,10.5,5,7.8,10.2,0,1,0,1,0
2014-09-14,2014,9,14,14.5,0,7.3,10.7,0,0,0,0,0
2014-09-15,2014,9,15,21,0,10.5,7.5,0,0,0,0,0
2014-09-16,2014,9,16,24.5,5.5,15,3,0,0,0,0,0
2014-09-17,2014,9,17,21,7,14,4,0,0,0,0,0
2014-09-18,2014,9,18,27,8,17.5,0.5,0,0,0,0,0
2014-09-19,2014,9,19,21,12,16.5,1.5,0,7.8,0,7.8,0
2014-09-20,2014,9,20,20,11,15.5,2.5,0,0.4,0,0.4,0
2014-09-21,2014,9,21,24,6,15,3,0,0,0,0,0
2014-09-22,2014,9,22,28,6,17,1,0,0,0,0,0
2014-09-23,2014,9,23,29,8,18.5,0,0.5,0,0,0,0
2014-09-24,2014,9,24,27,10,18.5,0,0.5,0,0,0,0
2014-09-25,2014,9,25,32.5,10,21.3,0,3.3,0,0,0,0
2014-09-26,2014,9,26,26,13,19.5,0,1.5,0,0,0,0
2014-09-27,2014,9,27,11,6,8.5,9.5,0,2,0,2,0
2014-09-28,2014,9,28,NA,4,NA,NA,NA,NA,NA,NA,0
2014-09-29,2014,9,29,12,NA,NA,NA,NA,0,0,0,NA
2014-09-30,2014,9,30,17,9,13,5,0,16.8,0,16.8,0
2014-10-01,2014,10,1,15,10,12.5,5.5,0,3.2,0,3.2,0
2014-10-02,2014,10,2,4.5,4,4.3,13.7,0,0,0,0,0
2014-10-03,2014,10,3,6.5,-2,2.3,15.7,0,0,0,0,0
2014-10-04,2014,10,4,8,-1,3.5,14.5,0,1.8,0,1.8,0
2014-10-05,2014,10,5,11.5,2.5,7,11,0,0,0,0,0
2014-10-06,2014,10,6,11,4,7.5,10.5,0,0,0,0,0
2014-10-07,2014,10,7,15,4,9.5,8.5,0,0,0,0,0
2014-10-08,2014,10,8,11.5,2,6.8,11.2,0,0,0,0,0
2014-10-09,2014,10,9,13.5,0,6.8,11.2,0,0,0,0,0
2014-10-10,2014,10,10,20,1,10.5,7.5,0,0,0,0,0
2014-10-11,2014,10,11,21,5,13,5,0,0,0,0,0
2014-10-12,2014,10,12,15.5,4,9.8,8.2,0,0,0,0,0
2014-10-13,2014,10,13,17,1.5,9.3,8.7,0,0,0,0,0
2014-10-14,2014,10,14,23,3,13,5,0,0,0,0,0
2014-10-15,2014,10,15,15,5,10,8,0,3,0,3,0
2014-10-16,2014,10,16,10.5,6,8.3,9.7,0,0,0,0,0
2014-10-17,2014,10,17,8,-2,3,15,0,0.6,0,0.6,0
2014-10-18,2014,10,18,19,1,10,8,0,0,0,0,0
2014-10-19,2014,10,19,20.5,4,12.3,5.7,0,0,0,0,0
2014-10-20,2014,10,20,24,3,13.5,4.5,0,0,0,0,0
2014-10-21,2014,10,21,23,3.5,13.3,4.7,0,1.7,0,1.7,0
2014-10-22,2014,10,22,13.5,7,10.3,7.7,0,0.8,0,0.8,0
2014-10-23,2014,10,23,15,0.5,7.8,10.2,0,0,0,0,0
2014-10-24,2014,10,24,13.5,5,9.3,8.7,0,0,0,0,0
2014-10-25,2014,10,25,13,-1,6,12,0,0,0,0,0
2014-10-26,2014,10,26,11.5,-0.5,5.5,12.5,0,0,0,0,0
2014-10-27,2014,10,27,3.5,1.5,2.5,15.5,0,2,0,2,0
2014-10-28,2014,10,28,2.5,1,1.8,16.2,0,0,0,0,0
2014-10-29,2014,10,29,9,-2,3.5,14.5,0,0,0,0,0
2014-10-30,2014,10,30,0.5,-1,-0.3,18.3,0,1.2,0,1.2,0
2014-10-31,2014,10,31,9.5,-3,3.3,14.7,0,0,0,0,0
2014-11-01,2014,11,1,13,-3.5,4.8,13.2,0,0,0,0,0
2014-11-02,2014,11,2,7.5,-1.5,3,15,0,0,0,0,0
2014-11-03,2014,11,3,6.5,0,3.3,14.7,0,0.7,0,0.7,0
2014-11-04,2014,11,4,4,1,2.5,15.5,0,2.5,0,2.5,0
2014-11-05,2014,11,5,8,1,4.5,13.5,0,0,0,0,0
2014-11-06,2014,11,6,11,-5,3,15,0,0,0,0,0
2014-11-07,2014,11,7,4,-1,1.5,16.5,0,0,0,0,0
2014-11-08,2014,11,8,-1,-4,-2.5,20.5,0,0,0,0,0
2014-11-09,2014,11,9,-8,-9,-8.5,26.5,0,0,0,0,0
2014-11-10,2014,11,10,-10,-15,-12.5,30.5,0,0,0,0,0
2014-11-11,2014,11,11,-9,-14,-11.5,29.5,0,0,0,0,0
2014-11-12,2014,11,12,-10.5,-14,-12.3,30.3,0,0,0,0,0
2014-11-13,2014,11,13,-9,-12,-10.5,28.5,0,0,0,0,0
2014-11-14,2014,11,14,-10,-19.5,-14.8,32.8,0,0,0,0,0
2014-11-15,2014,11,15,-7,-18.5,-12.8,30.8,0,0,0,0,0
2014-11-16,2014,11,16,-7.5,-14,-10.8,28.8,0,0,0,0,0
2014-11-17,2014,11,17,-5,-12,-8.5,26.5,0,0,0,0,0
2014-11-18,2014,11,18,-4.5,-16,-10.3,28.3,0,0,0,0,0
2014-11-19,2014,11,19,-8,-11.5,-9.8,27.8,0,0,0,0,0
2014-11-20,2014,11,20,1,-12,-5.5,23.5,0,0,0,0,0
2014-11-21,2014,11,21,7,-10.5,-1.8,19.8,0,NA,0,0,0
2014-11-22,2014,11,22,5,-12,-3.5,21.5,0,0,0,0,0
2014-11-23,2014,11,23,-8.5,-12,-10.3,28.3,0,0,0,0,0
2014-11-24,2014,11,24,-1,-13,-7,25,0,0,4,4,0
2014-11-25,2014,11,25,-6,-13,-9.5,27.5,0,0,0,0,0
2014-11-26,2014,11,26,-10.5,-21.5,-16,34,0,0,0,0,0
2014-11-27,2014,11,27,-10,-21,-15.5,33.5,0,0,0,0,0
2014-11-28,2014,11,28,-10.5,-21,-15.8,33.8,0,0,0,0,0
2014-11-29,2014,11,29,-20,-21.5,-20.8,38.8,0,0,0,0,0
2014-11-30,2014,11,30,-16,-27,-21.5,39.5,0,0,0,0,0
2014-12-01,2014,12,1,-10.5,-27,-18.8,36.8,0,0,0,0,0
2014-12-02,2014,12,2,-7.5,-17,-12.3,30.3,0,0,0,0,0
2014-12-03,2014,12,3,-9.5,-21,-15.3,33.3,0,0,0,0,0
2014-12-04,2014,12,4,-6.5,-17,-11.8,29.8,0,0,0,0,0
2014-12-05,2014,12,5,-5,-17,-11,29,0,0,0,0,0
2014-12-06,2014,12,6,-3.5,-13.5,-8.5,26.5,0,0,0,0,0
2014-12-07,2014,12,7,-2.5,-8,-5.3,23.3,0,0,0,0,0
2014-12-08,2014,12,8,-5.5,-10,-7.8,25.8,0,0,0,0,0
2014-12-09,2014,12,9,5,-9,-2,20,0,0,0,0,0
2014-12-10,2014,12,10,5.5,-7,-0.8,18.8,0,0,0,0,0
2014-12-11,2014,12,11,6,0.5,3.3,14.7,0,0,0,0,0
2014-12-12,2014,12,12,8,-2,3,15,0,0,0,0,0
2014-12-13,2014,12,13,3,-2,0.5,17.5,0,0,0,0,0
2014-12-14,2014,12,14,-2,-3,-2.5,20.5,0,0,0,0,0
2014-12-15,2014,12,15,-4,-4.5,-4.3,22.3,0,0,0,0,0
2014-12-16,2014,12,16,-5,-6.5,-5.8,23.8,0,0,0,0,0
2014-12-17,2014,12,17,-5,-10,-7.5,25.5,0,0,0,0,0
2014-12-18,2014,12,18,-2.5,-8,-5.3,23.3,0,0,0,0,0
2014-12-19,2014,12,19,-2,-9,-5.5,23.5,0,0,0,0,0
2014-12-20,2014,12,20,1,-9.5,-4.3,22.3,0,0,0,0,0
2014-12-21,2014,12,21,-2,-10.5,-6.3,24.3,0,0,0,0,0
2014-12-22,2014,12,22,-4,-10,-7,25,0,0,0,0,0
2014-12-23,2014,12,23,0,-6,-3,21,0,0,0,0,0
2014-12-24,2014,12,24,0.5,-8,-3.8,21.8,0,0,0,0,0
2014-12-25,2014,12,25,-7,-7.5,-7.3,25.3,0,0,0,0,0
2014-12-26,2014,12,26,-12,-20,-16,34,0,0,0,0,0
2014-12-27,2014,12,27,-10,-14,-12,30,0,0,0,0,0
2014-12-28,2014,12,28,-19,-25.5,-22.3,40.3,0,0,0,0,0
2014-12-29,2014,12,29,-19.5,-27,-23.3,41.3,0,0,0,0,0
2014-12-30,2014,12,30,-8,-25.5,-16.8,34.8,0,0,0,0,0
2014-12-31,2014,12,31,-3,-24,-13.5,31.5,0,0,0,0,0
